listing_id,title,price_chf,source_status,ad_text,location,profile_creation_year,profile_creation_missing,content_score,price_score,profile_score,fraud_index,manual_state_code,risk_target,content_band,price_band,profile_band,risk_band,risk_target_label,dataset,market_price_chf,price_ratio,confirmed_extreme,confirmed_positive,confirmed_negative
2093,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Antibes, PAC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2094,iPhone 14 pro max 256. GO,350,IDENTIFIED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une bonne garantie contacter moi en privé pour plus d'information  Merci !,"Limoges, NAQ",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2095,iPhone 14 pro max'',350,IDENTIFIED,"iPhone 14 pro max encore très propre avec tout ses accessoires sans aucun problème, capacité de batterie 100%","Montreuil, IDF",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2096,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Dunkerque, HDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2097,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Clichy, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2098,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur or  disponible a vendre urgent le prix à 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Montpellier, OCC",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2099,iPhone 14 pro max 256 GB,350,IDENTIFIED,En Vente un iphone 14 pro max état neuf disponible avec garantie état batterie 100% capacité 256 GB,"Perpignan, OCC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2100,Tres bel iphone 13 pro max 256 gb bacterie 91%,298,DETECTED,"Très bel iphone 13 pro max soigneusement utilisé  Utilisez toujours le protecteur d'écran et le couvercle récemment retirés du protecteur d'écran (voir photo).      Zéro rayures ou dommages, semble comme neuf   Vente en raison de la transition vers un téléphone professionnel.   tat de la batterie : 91 %  256 Go  Couleur noire     Livré avec :   Boîte d'origine  Couvrir avec un coffre-fort pour chargeur  Fiche d'information  (Câble de chargement , facture dachat , garantie. inclus)      Prix fixe, aucune offre acceptée.  Vendu tel quel. Expedition possible","Fribourg, FR",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,750,0.3973333333333333,0,0,0
2101,iPhone 14 pro max 256 GB batterie à 98,295,DETECTED,Je vends mon iPhone très bon état. Pas de plaisanterie. Capacité 256 batterie à 98%,"Sankt Gallen, SG",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,850,0.34705882352941175,0,0,0
2102,iPhone 14 pro Max 128 Go original,295,DETECTED,"Excellent , aucun problème . Juste chercher à un autre iPhone 15 pro Max  , garantie un ans . Tout fonctionne parfaitement","Zürich, ZH",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,850,0.34705882352941175,0,0,0
2103,iPhone 13 pro max blanche,290,DETECTED,iPhone 13 pro max blanche d'occasion comme neuf sans aucun problème avec les accessoires.,"Yverdon-les-Bains, VD",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,750,0.38666666666666666,0,0,0
2104,iPhone 15 pro max,1150,DETECTED,"Je mets en vente un iPhone 15pro max blanc 246GB 1ere main avec 1mois dutilisation, le telephone il est encore neuf juste un petite rayure en haut a droite sur le coté 100% état de batterieet avec son chargeur original et sa boite  PRIX NON NGOCIABLE VU LTAT DU TELEPHONE","Saint-Genis-Pouilly, ARA",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,case_study_sample,1200,0.9583333333333334,0,0,0
2105,Iphone 15 Pro Max,1150,DETECTED,iPhone 15 pro Max 256Gb Black Encore neuf Garanti 2025 3 pochettes  4 protection décran  Cordon Boitier Apple Facture AirPods Pro 190 + Cordon + Carton   Retrait à la porte ,"Mons, WAL",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,case_study_sample,1200,0.9583333333333334,0,0,0
2106,iPhone 15 pro Max 256GB,1150,DETECTED,Facture et garantie !,"Brussel, BRU",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,case_study_sample,1200,0.9583333333333334,0,0,0
2107,Iphone 15 pro max 1TB,1100,DETECTED,"Iphone 15 Pro Max de 1To Titane naturel  Occasion de 3 mois   +++++++++++++++++. ATTENTION. +++++++++++++++++  **********. Une légère trace de griffe sur l'écran ****************** ********** Une Mini marque sur la carrosserie en bas a droite ************  ____________ Ces 2 traces ne se voient que si l'on cherche a les voir ...._______________ Memoire de 1 To , Date d'achat : 09.05.24 . Garantie Apple . Facture d'achat fournie . Emballage Apple .","Misery-Courtion, FR",2022.0,0,1,1,1,3,2,0,unique,market-consistent,older-profile,low,acceptable,case_study_sample,1200,0.9166666666666666,0,0,0
2108,Iphone 14 Pro Max Violet - 256 Go,1050,DETECTED,"Iphone 14 Pro Max violet en 256 Go, en parfait état comme neuf, toujours avec le chargeur dorigine non sortit de la boîte. Protégé par un film décran effet mat garanti à vie avec des lentilles sur les caméras arrière. Verre arrière protégé et livré avec deux coques :  Une Apple violette  Une blanche anti-jaunissement.  Prix ajustable pour acheteur sérieux.","Chalon-sur-Sane, BFC",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,case_study_sample,850,1.2352941176470589,0,0,0
2109,iphone 15 pro max,1000,DETECTED,je vend un iphone 15 pro max nhésiter pas a venir en pv ,"Bobigny, IDF",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2110,iPhone 15 Pro Max seller,1000,DETECTED,"Notre magasin, vend des téléphones apple neuf. Cet iPhone 15 Pro Max neuf jamais utilisé ni déballé tout d'origine directement de la maison apple. Capacité de stockage 512GB disponible sous différentes couleurs. Livraison gratuite  contactez nous pour plus d'informations","Paris, IDF",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2111,iPhone 15 pro Max noir titane,1000,DETECTED,"Bonjour , je vend mon iPhone 15 pro Max noir titane 1to de stockage tout neuf boîte fermé jamais ouverte . Prix ferme je suis très stricte concernant la négociation car il est neuf","Paris, IDF",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2112,iPhone 15 Pro Max (256GB),1000,DETECTED,"Bleu Foncé , tout neuf avec facture","Genève, GE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2113,Apple iPhone 15 Pro Max neuf - scellé,1000,DETECTED,"Je propose à la vente un Apple iPhone 15 Pro Max en capacité de 512 Go, encore scellé dans son emballage d'origine. Ce modèle haut de gamme est parfait pour ceux qui recherchent une performance inégalée, une caméra de qualité exceptionnelle et une expérience utilisateur fluide.  Détails du produit : - Modèle: iPhone 15 Pro Max - Capacité: 512 Go - tat: Neuf, scellé - Couleur: Bleue, blanc, noire, ... - Garantie: Couvert par la garantie Apple  Points forts : - Processeur A17 Bionic pour des performances optimales - Caméra Pro avec capteur amélioré pour des photos et vidéos époustouflantes - cran Super Retina XDR pour une qualité daffichage exceptionnelle - Design élégant et résistant avec le nouveau châssis en titane  Prix : 1000  Nhésitez pas à me contacter pour plus dinformations ou pour organiser une visite. Premier arrivé, premier servi !  Merci de votre intérêt.  Davies Luc Mail: daviesluc6gmail.com","Paris, IDF",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2114,iphone 15 Pro Max,1000,DETECTED,256 gb black titanium  No details est neuf Bulle,"Bulle, FR",2017.0,0,1,2,1,4,2,0,unique,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.8333333333333334,0,0,0
2115,iPhone 15 Pro jamais ouvert à vendre,1000,DETECTED,"Bonjour à tous, jai eu ce cadeau de la part de ma marraine le problème est que jai acheté exactement le même il y a quelques mois donc je préfère le vendre, je nai pas ouvert la boîte il est intacte et na absolument jamais été utilisé il est neuf comme sorti du magasin","Prilly, VD",2024.0,0,1,2,3,6,2,1,unique,underpriced,new-profile,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2116,iPhone 15 ProMax ( 256GB),1000,DETECTED,"iPhone tout Neuf avec tout, prix négociable","Genève, GE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,case_study_sample,1200,0.8333333333333334,0,0,0
2117,Iphone 15 pro max 512gb,1150,DETECTED,Iphone 15pro max 512 gb blanc tout neuf dans son emballage avec garantie,"Montreux, VD",2010.0,0,2,1,1,4,2,0,similar,market-consistent,older-profile,borderline,acceptable,case_study_sample,1200,0.9583333333333334,0,0,0
2118,iPhone 15 pro,980,DETECTED,2x phone 15 pro 128 gb  Neuf pas ouvert  1x bleu  1x gris  Le prix et par pièce possibilité davoir les deux,"Nods, BE",2016.0,0,2,2,1,5,2,0,similar,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.8166666666666667,0,0,0
2119,iPhone 15 Pro Max 256GB Noir Titane Neuf,970,DETECTED,Compatible avec tous les réseaux. Boite scellée garantie Salt a partir du 05/08/2024. Pour tout information nhésitez pas a me contacter au 076/6691033,"Lausanne, VD",2013.0,0,1,2,1,4,2,0,unique,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.8083333333333333,0,0,0
2120,iPhone 15 Pro Max 256GB Nature Titane Neuf,970,DETECTED,Compatible avec tous les réseaux. Boite scellée garantie Salt a partir du 30/07/2024. Pour tout renseignement nhésitez pas à me contacter au 076/6691033,"Lausanne, VD",2013.0,0,2,2,1,5,2,0,similar,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.8083333333333333,0,0,0
2121,iPhone 15 pro Max,950,DETECTED,"Bonjour, jai acheter cette iPhone il ya un peu plus dun mois je souhaiterais le vendre car je naime pas du tout iPhone je vais passer a autre chose   Cest un 15 pro max noir il est comme neuf dès que je lai sortie de lemballage jai mis directement un verre trempé et une coque jai encore un verre trempé de disponible un coque chargeur il fait 256go   Le prix est légèrement négociable   Si vous voulez des photo du téléphone demander moi je met une photo trouver sur Google car je nai pas dautre téléphone pour le prendre en photo actuellement","Val-de-Travers, NE",2024.0,0,2,2,3,7,2,1,similar,underpriced,new-profile,marked,unfavorable,case_study_sample,1200,0.7916666666666666,0,0,0
2122,Iphone 15 pro Max 256GO (black titanium),950,DETECTED,"Je mets en vente un iPhone 15 Pro Max, modèle 256 Go, dans la couleur élégante Black Titan. Le téléphone a été acheté en avril dernier et est en excellent état, comme neuf, sans aucune rayure.  Caractéristiques de l'offre :  Modèle : iPhone 15 Pro Max Capacité : 256 Go Couleur : Black Titan tat : Comme neuf, aucune rayure Accessoires inclus : Câble de chargement Boîte d'origine Coque de protection officielle Apple couleur pêche Garantie : 2 ans L'appareil vous sera livré avec tous ses accessoires d'origine, garantissant une expérience utilisateur optimale et sécurisée.  Remarque : L'acheteur devra venir chercher le téléphone sur place à mon domicile, situé à Aigle.  Si vous êtes intéressé(e) ou si vous avez des questions, n'hésitez pas à me contacter pour plus d'informations. Ne manquez pas cette occasion d'acquérir un téléphone haut de gamme à un prix compétitif !",Couleur,2008.0,0,2,2,1,5,2,0,similar,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.7916666666666666,0,0,0
2123,iPhone 15 pro 256GB,950,DETECTED, vendre iPhone 15 pro 256 GB neuf jamais utiliser avec garantie  Le prix 950frs,"Sierre, VS",2013.0,0,2,2,1,5,2,0,similar,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.7916666666666666,0,0,0
2124,"iPhone 15 pro max 256 GB Blue Titanium, Neuf Jamais ouvert",950,DETECTED,Neuf Jamais ouvert,"Nidau, BE",2021.0,0,2,2,1,5,2,0,similar,underpriced,older-profile,borderline,acceptable,case_study_sample,1200,0.7916666666666666,0,0,0
